CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
FAR839,02-4152,2017-02-07,2016-12-20,49
FAR839,02-4152,2017-02-10,2017-02-07,3
FAR839,02-4152,2017-02-13,2017-02-10,3
FAR839,02-4152,2017-02-20,2017-02-13,7
FAR839,02-4152,2017-02-27,2017-02-20,7
FAR839,02-4152,2017-03-02,2017-02-27,3
FAR839,02-4152,2017-03-07,2017-03-02,5
FAR839,02-4152,2017-03-23,2017-03-07,16
FAR839,02-4152,2017-03-29,2017-03-23,6
FAR839,02-4152,2017-04-12,2017-03-29,14
FAR839,02-4152,2017-04-21,2017-04-12,9
FAR839,02-4152,2017-06-09,2017-04-21,49
