CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
RMF100,02-5381,2016-08-29,2016-06-24,66
RMF100,02-5381,2016-08-31,2016-08-29,2
RMF100,02-5381,2016-09-07,2016-08-31,7
RMF100,02-5381,2016-09-23,2016-09-07,16
RMF100,02-5381,2016-09-29,2016-09-23,6
RMF100,02-5381,2016-09-30,2016-09-29,1
RMF100,02-5381,2016-10-01,2016-09-30,1
RMF100,02-5381,2016-10-05,2016-10-01,4
RMF100,02-5381,2016-10-07,2016-10-05,2
RMF100,02-5381,2016-10-11,2016-10-07,4
RMF100,02-5381,2016-10-14,2016-10-11,3
RMF100,02-5381,2016-10-17,2016-10-14,3
