CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
NEX105,04-4089,2016-04-01,2016-03-14,18
NEX105,04-4089,2016-04-06,2016-04-01,5
NEX105,04-4089,2016-05-09,2016-04-06,33
NEX105,04-4089,2016-05-17,2016-05-09,8
NEX105,04-4089,2016-05-20,2016-05-17,3
NEX105,04-4089,2016-06-01,2016-05-20,12
NEX105,04-4089,2016-06-14,2016-06-01,13
NEX105,04-4089,2016-06-17,2016-06-14,3
NEX105,04-4089,2016-06-29,2016-06-17,12
NEX105,04-4089,2016-07-05,2016-06-29,6
NEX105,04-4089,2016-07-14,2016-07-05,9
NEX105,04-4089,2016-07-21,2016-07-14,7
NEX105,04-4089,2016-07-26,2016-07-21,5
NEX105,04-4089,2016-08-03,2016-07-26,8
NEX105,04-4089,2016-08-08,2016-08-03,5
NEX105,04-4089,2016-08-10,2016-08-08,2
NEX105,04-4089,2016-08-18,2016-08-10,8
NEX105,04-4089,2016-09-06,2016-08-18,19
NEX105,04-4089,2016-09-21,2016-09-06,15
NEX105,04-4089,2016-09-27,2016-09-21,6
NEX105,04-4089,2016-10-05,2016-09-27,8
NEX105,04-4089,2016-10-13,2016-10-05,8
NEX105,04-4089,2016-11-02,2016-10-13,20
NEX105,04-4089,2016-11-09,2016-11-02,7
NEX105,04-4089,2016-12-05,2016-11-09,26
NEX105,04-4089,2017-01-09,2016-12-05,35
NEX105,04-4089,2017-01-19,2017-01-09,10
NEX105,04-4089,2017-01-31,2017-01-19,12
NEX105,04-4089,2017-02-08,2017-01-31,8
NEX105,04-4089,2017-02-20,2017-02-08,12
NEX105,04-4089,2017-02-28,2017-02-20,8
NEX105,04-4089,2017-03-03,2017-02-28,3
NEX105,04-4089,2017-03-20,2017-03-03,17
NEX105,04-4089,2017-04-07,2017-03-20,18
NEX105,04-4089,2017-04-24,2017-04-07,17
NEX105,04-4089,2017-04-27,2017-04-24,3
NEX105,04-4089,2017-05-01,2017-04-27,4
NEX105,04-4089,2017-05-15,2017-05-01,14
NEX105,04-4089,2017-05-22,2017-05-15,7
NEX105,04-4089,2017-06-01,2017-05-22,10
NEX105,04-4089,2017-06-07,2017-06-01,6
NEX105,04-4089,2017-06-20,2017-06-07,13
NEX105,04-4089,2017-06-22,2017-06-20,2
NEX105,04-4089,2017-07-03,2017-06-22,11
NEX105,04-4089,2017-07-06,2017-07-03,3
NEX105,04-4089,2017-08-22,2017-07-06,47
