CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
SMA103,04-1024,2015-06-23,2015-05-27,27
SMA103,04-1024,2015-08-12,2015-06-23,50
SMA103,04-1024,2015-09-16,2015-08-12,35
SMA103,04-1024,2015-10-06,2015-09-16,20
SMA103,04-1024,2015-12-09,2015-10-06,64
SMA103,04-1024,2016-05-18,2015-12-09,161
SMA103,04-1024,2016-11-29,2016-05-18,195
SMA103,04-1024,2017-01-03,2016-11-29,35
SMA103,04-1024,2017-01-25,2017-01-03,22
SMA103,04-1024,2017-02-21,2017-01-25,27
SMA103,04-1024,2017-03-07,2017-02-21,14
SMA103,04-1024,2017-03-28,2017-03-07,21
SMA103,04-1024,2017-08-15,2017-03-28,140
SMA103,04-1024,2017-09-01,2017-08-15,17
