CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
FIR147,SPC1247,2015-10-20,2015-09-30,20
FIR147,SPC1247,2015-10-23,2015-10-20,3
FIR147,SPC1247,2015-10-30,2015-10-23,7
FIR147,SPC1247,2015-11-02,2015-10-30,3
FIR147,SPC1247,2015-11-05,2015-11-02,3
FIR147,SPC1247,2015-11-09,2015-11-05,4
FIR147,SPC1247,2015-11-23,2015-11-09,14
FIR147,SPC1247,2015-12-01,2015-11-23,8
FIR147,SPC1247,2015-12-07,2015-12-01,6
FIR147,SPC1247,2015-12-09,2015-12-07,2
FIR147,SPC1247,2015-12-18,2015-12-09,9
FIR147,SPC1247,2015-12-29,2015-12-18,11
FIR147,SPC1247,2016-01-06,2015-12-29,8
FIR147,SPC1247,2016-01-12,2016-01-06,6
FIR147,SPC1247,2016-01-13,2016-01-12,1
FIR147,SPC1247,2016-01-18,2016-01-13,5
