CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
ASH106,02-7373,2015-11-20,2015-08-28,84
ASH106,02-7373,2016-01-27,2015-11-20,68
ASH106,02-7373,2016-04-01,2016-01-27,65
ASH106,02-7373,2016-05-11,2016-04-01,40
ASH106,02-7373,2016-06-04,2016-05-11,24
ASH106,02-7373,2016-10-01,2016-06-04,119
ASH106,02-7373,2016-10-21,2016-10-01,20
ASH106,02-7373,2016-12-06,2016-10-21,46
ASH106,02-7373,2017-01-19,2016-12-06,44
ASH106,02-7373,2017-03-11,2017-01-19,51
ASH106,02-7373,2017-04-20,2017-03-11,40
ASH106,02-7373,2017-05-03,2017-04-20,13
ASH106,02-7373,2017-05-25,2017-05-03,22
ASH106,02-7373,2017-06-03,2017-05-25,9
ASH106,02-7373,2017-09-05,2017-06-03,94
ASH106,02-7373,2017-10-05,2017-09-05,30
ASH106,02-7373,2017-10-26,2017-10-05,21
