CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
BEC112,02-6693,2016-03-07,2016-03-02,5
BEC112,02-6693,2016-03-17,2016-03-07,10
BEC112,02-6693,2016-04-11,2016-03-17,25
BEC112,02-6693,2016-05-17,2016-04-11,36
BEC112,02-6693,2016-06-15,2016-05-17,29
BEC112,02-6693,2016-08-18,2016-06-15,64
BEC112,02-6693,2016-09-27,2016-08-18,40
BEC112,02-6693,2016-10-20,2016-09-27,23
BEC112,02-6693,2016-11-15,2016-10-20,26
BEC112,02-6693,2016-12-15,2016-11-15,30
BEC112,02-6693,2017-01-05,2016-12-15,21
BEC112,02-6693,2017-03-10,2017-01-05,64
BEC112,02-6693,2017-06-07,2017-03-10,89
BEC112,02-6693,2017-07-19,2017-06-07,42
BEC112,02-6693,2017-08-15,2017-07-19,27
BEC112,02-6693,2017-09-14,2017-08-15,30
BEC112,02-6693,2017-10-16,2017-09-14,32
BEC112,02-6693,2017-12-07,2017-10-16,52
