CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
VID100,02-0308,2015-07-11,2015-05-21,51
VID100,02-0308,2015-07-29,2015-07-11,18
VID100,02-0308,2015-09-10,2015-07-29,43
VID100,02-0308,2015-10-05,2015-09-10,25
VID100,02-0308,2015-10-14,2015-10-05,9
VID100,02-0308,2015-11-21,2015-10-14,38
VID100,02-0308,2016-01-08,2015-11-21,48
VID100,02-0308,2016-02-17,2016-01-08,40
VID100,02-0308,2016-03-12,2016-02-17,24
VID100,02-0308,2016-08-30,2016-03-12,171
VID100,02-0308,2017-05-16,2016-08-30,259
VID100,02-0308,2017-07-15,2017-05-16,60
VID100,02-0308,2017-11-29,2017-07-15,137
