CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
PQP100,02-6483,2015-08-12,2015-05-11,93
PQP100,02-6483,2015-08-31,2015-08-12,19
PQP100,02-6483,2015-09-16,2015-08-31,16
PQP100,02-6483,2015-09-25,2015-09-16,9
PQP100,02-6483,2015-10-07,2015-09-25,12
PQP100,02-6483,2015-10-27,2015-10-07,20
PQP100,02-6483,2015-11-02,2015-10-27,6
PQP100,02-6483,2015-11-25,2015-11-02,23
PQP100,02-6483,2015-12-14,2015-11-25,19
PQP100,02-6483,2015-12-16,2015-12-14,2
PQP100,02-6483,2016-03-02,2015-12-16,77
PQP100,02-6483,2016-04-08,2016-03-02,37
PQP100,02-6483,2016-05-24,2016-04-08,46
PQP100,02-6483,2016-06-06,2016-05-24,13
