CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
GAR144,20-0864,2015-09-21,2015-06-17,96
GAR144,20-0864,2015-11-17,2015-09-21,57
GAR144,20-0864,2016-04-26,2015-11-17,161
GAR144,20-0864,2016-07-26,2016-04-26,91
GAR144,20-0864,2016-09-19,2016-07-26,55
GAR144,20-0864,2016-10-17,2016-09-19,28
GAR144,20-0864,2016-11-15,2016-10-17,29
GAR144,20-0864,2016-12-23,2016-11-15,38
GAR144,20-0864,2017-02-14,2016-12-23,53
GAR144,20-0864,2017-05-16,2017-02-14,91
GAR144,20-0864,2017-06-19,2017-05-16,34
GAR144,20-0864,2017-08-07,2017-06-19,49
GAR144,20-0864,2017-09-05,2017-08-07,29
GAR144,20-0864,2017-11-03,2017-09-05,59
