CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
CLA156,02-2523,2015-08-05,2015-08-03,2
CLA156,02-2523,2016-01-12,2015-08-05,160
CLA156,02-2523,2016-01-14,2016-01-12,2
CLA156,02-2523,2016-01-15,2016-01-14,1
CLA156,02-2523,2016-01-27,2016-01-15,12
CLA156,02-2523,2016-01-29,2016-01-27,2
CLA156,02-2523,2016-02-01,2016-01-29,3
CLA156,02-2523,2016-02-15,2016-02-01,14
CLA156,02-2523,2016-02-19,2016-02-15,4
CLA156,02-2523,2016-03-10,2016-02-19,20
CLA156,02-2523,2016-03-14,2016-03-10,4
CLA156,02-2523,2016-03-15,2016-03-14,1
