CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
AHI100,01-0241,2015-05-28,2015-05-12,16
AHI100,01-0241,2015-06-22,2015-05-28,25
AHI100,01-0241,2015-07-15,2015-06-22,23
AHI100,01-0241,2015-09-01,2015-07-15,48
AHI100,01-0241,2015-10-07,2015-09-01,36
AHI100,01-0241,2015-10-26,2015-10-07,19
AHI100,01-0241,2015-11-11,2015-10-26,16
AHI100,01-0241,2015-11-23,2015-11-11,12
AHI100,01-0241,2015-12-01,2015-11-23,8
AHI100,01-0241,2015-12-03,2015-12-01,2
AHI100,01-0241,2015-12-21,2015-12-03,18
AHI100,01-0241,2016-01-18,2015-12-21,28
AHI100,01-0241,2016-01-20,2016-01-18,2
AHI100,01-0241,2016-03-29,2016-01-20,69
AHI100,01-0241,2016-04-27,2016-03-29,29
AHI100,01-0241,2016-05-18,2016-04-27,21
AHI100,01-0241,2016-06-14,2016-05-18,27
AHI100,01-0241,2016-06-30,2016-06-14,16
AHI100,01-0241,2016-07-22,2016-06-30,22
AHI100,01-0241,2016-08-15,2016-07-22,24
AHI100,01-0241,2016-09-13,2016-08-15,29
AHI100,01-0241,2016-09-29,2016-09-13,16
AHI100,01-0241,2016-10-12,2016-09-29,13
AHI100,01-0241,2016-11-28,2016-10-12,47
AHI100,01-0241,2016-12-02,2016-11-28,4
AHI100,01-0241,2017-01-13,2016-12-02,42
AHI100,01-0241,2017-01-26,2017-01-13,13
AHI100,01-0241,2017-02-02,2017-01-26,7
AHI100,01-0241,2017-03-03,2017-02-02,29
AHI100,01-0241,2017-03-17,2017-03-03,14
AHI100,01-0241,2017-03-24,2017-03-17,7
AHI100,01-0241,2017-04-06,2017-03-24,13
AHI100,01-0241,2017-04-24,2017-04-06,18
AHI100,01-0241,2017-05-11,2017-04-24,17
AHI100,01-0241,2017-06-09,2017-05-11,29
AHI100,01-0241,2017-06-26,2017-06-09,17
AHI100,01-0241,2017-07-03,2017-06-26,7
AHI100,01-0241,2017-07-20,2017-07-03,17
AHI100,01-0241,2017-08-14,2017-07-20,25
AHI100,01-0241,2017-09-21,2017-08-14,38
AHI100,01-0241,2017-09-22,2017-09-21,1
AHI100,01-0241,2017-10-18,2017-09-22,26
AHI100,01-0241,2017-11-28,2017-10-18,41
