CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
AFP102,02-2323,2016-04-05,2016-01-21,75
AFP102,02-2323,2016-05-03,2016-04-05,28
AFP102,02-2323,2016-05-31,2016-05-03,28
AFP102,02-2323,2016-06-24,2016-05-31,24
AFP102,02-2323,2016-09-09,2016-06-24,77
AFP102,02-2323,2016-09-16,2016-09-09,7
AFP102,02-2323,2016-11-01,2016-09-16,46
AFP102,02-2323,2016-11-15,2016-11-01,14
AFP102,02-2323,2016-11-29,2016-11-15,14
AFP102,02-2323,2017-01-10,2016-11-29,42
AFP102,02-2323,2017-02-03,2017-01-10,24
AFP102,02-2323,2017-04-07,2017-02-03,63
AFP102,02-2323,2017-05-19,2017-04-07,42
AFP102,02-2323,2017-08-11,2017-05-19,84
AFP102,02-2323,2017-09-08,2017-08-11,28
AFP102,02-2323,2017-10-17,2017-09-08,39
AFP102,02-2323,2017-10-20,2017-10-17,3
AFP102,02-2323,2017-11-17,2017-10-20,28
