CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
JEN112,02-3572,2016-08-22,2016-08-18,4
JEN112,02-3572,2016-09-13,2016-08-22,22
JEN112,02-3572,2016-09-27,2016-09-13,14
JEN112,02-3572,2016-10-03,2016-09-27,6
JEN112,02-3572,2016-10-17,2016-10-03,14
JEN112,02-3572,2016-10-27,2016-10-17,10
JEN112,02-3572,2016-11-15,2016-10-27,19
JEN112,02-3572,2016-12-08,2016-11-15,23
JEN112,02-3572,2016-12-29,2016-12-08,21
JEN112,02-3572,2017-02-20,2016-12-29,53
JEN112,02-3572,2017-02-27,2017-02-20,7
JEN112,02-3572,2017-04-03,2017-02-27,35
JEN112,02-3572,2017-04-10,2017-04-03,7
JEN112,02-3572,2017-05-02,2017-04-10,22
JEN112,02-3572,2017-06-01,2017-05-02,30
JEN112,02-3572,2017-06-27,2017-06-01,26
JEN112,02-3572,2017-07-11,2017-06-27,14
JEN112,02-3572,2017-08-28,2017-07-11,48
JEN112,02-3572,2017-09-13,2017-08-28,16
JEN112,02-3572,2017-10-02,2017-09-13,19
JEN112,02-3572,2017-10-16,2017-10-02,14
JEN112,02-3572,2017-10-25,2017-10-16,9
JEN112,02-3572,2017-11-09,2017-10-25,15
JEN112,02-3572,2017-11-16,2017-11-09,7
JEN112,02-3572,2017-11-21,2017-11-16,5
JEN112,02-3572,2017-12-11,2017-11-21,20
