CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
LAJ101,02-9767,2017-08-08,2017-06-26,43
LAJ101,02-9767,2017-08-15,2017-08-08,7
LAJ101,02-9767,2017-08-18,2017-08-15,3
LAJ101,02-9767,2017-08-24,2017-08-18,6
LAJ101,02-9767,2017-09-06,2017-08-24,13
LAJ101,02-9767,2017-09-19,2017-09-06,13
LAJ101,02-9767,2017-09-28,2017-09-19,9
LAJ101,02-9767,2017-10-03,2017-09-28,5
LAJ101,02-9767,2017-10-25,2017-10-03,22
LAJ101,02-9767,2017-11-01,2017-10-25,7
LAJ101,02-9767,2017-11-03,2017-11-01,2
LAJ101,02-9767,2017-11-16,2017-11-03,13
LAJ101,02-9767,2017-11-21,2017-11-16,5
LAJ101,02-9767,2017-11-29,2017-11-21,8
