CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
CDD100,02-6691,2016-08-05,2016-01-25,193
CDD100,02-6691,2016-09-08,2016-08-05,34
CDD100,02-6691,2016-10-12,2016-09-08,34
CDD100,02-6691,2016-11-10,2016-10-12,29
CDD100,02-6691,2016-11-18,2016-11-10,8
CDD100,02-6691,2017-01-05,2016-11-18,48
CDD100,02-6691,2017-03-16,2017-01-05,70
CDD100,02-6691,2017-03-23,2017-03-16,7
CDD100,02-6691,2017-04-06,2017-03-23,14
CDD100,02-6691,2017-05-04,2017-04-06,28
CDD100,02-6691,2017-06-08,2017-05-04,35
CDD100,02-6691,2017-08-09,2017-06-08,62
CDD100,02-6691,2017-10-05,2017-08-09,57
