CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
LEA102,02-8991,2016-06-27,2015-07-29,334
LEA102,02-8991,2016-07-05,2016-06-27,8
LEA102,02-8991,2016-07-07,2016-07-05,2
LEA102,02-8991,2016-08-01,2016-07-07,25
LEA102,02-8991,2016-08-10,2016-08-01,9
LEA102,02-8991,2016-08-12,2016-08-10,2
LEA102,02-8991,2016-08-15,2016-08-12,3
LEA102,02-8991,2016-08-18,2016-08-15,3
LEA102,02-8991,2016-08-25,2016-08-18,7
LEA102,02-8991,2016-09-19,2016-08-25,25
LEA102,02-8991,2016-10-20,2016-09-19,31
LEA102,02-8991,2016-11-23,2016-10-20,34
LEA102,02-8991,2016-12-09,2016-11-23,16
LEA102,02-8991,2016-12-15,2016-12-09,6
