CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
DR.105,02-4976,2015-09-22,2015-08-13,40
DR.105,02-4976,2015-11-17,2015-09-22,56
DR.105,02-4976,2016-01-12,2015-11-17,56
DR.105,02-4976,2016-03-10,2016-01-12,58
DR.105,02-4976,2016-09-27,2016-03-10,201
DR.105,02-4976,2016-10-28,2016-09-27,31
DR.105,02-4976,2016-11-28,2016-10-28,31
DR.105,02-4976,2017-05-01,2016-11-28,154
DR.105,02-4976,2017-06-13,2017-05-01,43
DR.105,02-4976,2017-07-28,2017-06-13,45
DR.105,02-4976,2017-09-15,2017-07-28,49
DR.105,02-4976,2017-09-18,2017-09-15,3
DR.105,02-4976,2017-12-04,2017-09-18,77
