CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
PAN118,C2-1827,2016-08-02,2016-07-06,27
PAN118,C2-1827,2016-09-30,2016-08-02,59
PAN118,C2-1827,2016-11-18,2016-09-30,49
PAN118,C2-1827,2016-12-19,2016-11-18,31
PAN118,C2-1827,2017-01-12,2016-12-19,24
PAN118,C2-1827,2017-02-02,2017-01-12,21
PAN118,C2-1827,2017-03-01,2017-02-02,27
PAN118,C2-1827,2017-04-06,2017-03-01,36
PAN118,C2-1827,2017-05-18,2017-04-06,42
PAN118,C2-1827,2017-09-07,2017-05-18,112
PAN118,C2-1827,2017-10-07,2017-09-07,30
PAN118,C2-1827,2017-11-06,2017-10-07,30
