CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
SOU120,02-7135,2016-11-01,2016-10-04,28
SOU120,02-7135,2016-11-22,2016-11-01,21
SOU120,02-7135,2016-12-15,2016-11-22,23
SOU120,02-7135,2017-01-04,2016-12-15,20
SOU120,02-7135,2017-01-17,2017-01-04,13
SOU120,02-7135,2017-01-26,2017-01-17,9
SOU120,02-7135,2017-02-08,2017-01-26,13
SOU120,02-7135,2017-02-27,2017-02-08,19
SOU120,02-7135,2017-03-09,2017-02-27,10
SOU120,02-7135,2017-03-28,2017-03-09,19
SOU120,02-7135,2017-04-17,2017-03-28,20
SOU120,02-7135,2017-04-24,2017-04-17,7
SOU120,02-7135,2017-05-16,2017-04-24,22
SOU120,02-7135,2017-05-23,2017-05-16,7
SOU120,02-7135,2017-06-08,2017-05-23,16
SOU120,02-7135,2017-06-20,2017-06-08,12
SOU120,02-7135,2017-06-27,2017-06-20,7
SOU120,02-7135,2017-07-03,2017-06-27,6
SOU120,02-7135,2017-07-13,2017-07-03,10
SOU120,02-7135,2017-07-26,2017-07-13,13
SOU120,02-7135,2017-08-14,2017-07-26,19
SOU120,02-7135,2017-08-29,2017-08-14,15
SOU120,02-7135,2017-09-19,2017-08-29,21
SOU120,02-7135,2017-10-02,2017-09-19,13
SOU120,02-7135,2017-10-04,2017-10-02,2
SOU120,02-7135,2017-10-17,2017-10-04,13
SOU120,02-7135,2017-11-14,2017-10-17,28
SOU120,02-7135,2017-11-22,2017-11-14,8
