CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
TWE107,SPC1703,2016-11-14,2016-11-09,5
TWE107,SPC1703,2016-12-02,2016-11-14,18
TWE107,SPC1703,2016-12-08,2016-12-02,6
TWE107,SPC1703,2016-12-29,2016-12-08,21
TWE107,SPC1703,2017-01-10,2016-12-29,12
TWE107,SPC1703,2017-02-03,2017-01-10,24
TWE107,SPC1703,2017-02-17,2017-02-03,14
TWE107,SPC1703,2017-03-03,2017-02-17,14
TWE107,SPC1703,2017-03-14,2017-03-03,11
TWE107,SPC1703,2017-03-18,2017-03-14,4
TWE107,SPC1703,2017-04-05,2017-03-18,18
TWE107,SPC1703,2017-04-28,2017-04-05,23
TWE107,SPC1703,2017-05-08,2017-04-28,10
TWE107,SPC1703,2017-05-17,2017-05-08,9
