CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
MAX127,02-0535,2015-07-09,2015-06-10,29
MAX127,02-0535,2015-07-30,2015-07-09,21
MAX127,02-0535,2015-08-27,2015-07-30,28
MAX127,02-0535,2015-09-03,2015-08-27,7
MAX127,02-0535,2015-09-24,2015-09-03,21
MAX127,02-0535,2015-10-15,2015-09-24,21
MAX127,02-0535,2015-10-27,2015-10-15,12
MAX127,02-0535,2015-11-04,2015-10-27,8
MAX127,02-0535,2015-11-12,2015-11-04,8
MAX127,02-0535,2015-11-19,2015-11-12,7
MAX127,02-0535,2015-12-10,2015-11-19,21
MAX127,02-0535,2015-12-22,2015-12-10,12
