CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
BEL164,C2-1216,2017-01-26,2017-01-14,12
BEL164,C2-1216,2017-01-30,2017-01-26,4
BEL164,C2-1216,2017-02-01,2017-01-30,2
BEL164,C2-1216,2017-02-13,2017-02-01,12
BEL164,C2-1216,2017-02-17,2017-02-13,4
BEL164,C2-1216,2017-03-01,2017-02-17,12
BEL164,C2-1216,2017-03-06,2017-03-01,5
BEL164,C2-1216,2017-04-01,2017-03-06,26
BEL164,C2-1216,2017-04-05,2017-04-01,4
BEL164,C2-1216,2017-04-10,2017-04-05,5
BEL164,C2-1216,2017-05-01,2017-04-10,21
BEL164,C2-1216,2017-05-08,2017-05-01,7
BEL164,C2-1216,2017-06-05,2017-05-08,28
BEL164,C2-1216,2017-06-10,2017-06-05,5
BEL164,C2-1216,2017-09-06,2017-06-10,88
BEL164,C2-1216,2017-10-02,2017-09-06,26
BEL164,C2-1216,2017-11-01,2017-10-02,30
BEL164,C2-1216,2017-12-04,2017-11-01,33
