CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
CHR122,02-7189,2017-01-27,2016-12-30,28
CHR122,02-7189,2017-03-07,2017-01-27,39
CHR122,02-7189,2017-03-16,2017-03-07,9
CHR122,02-7189,2017-04-14,2017-03-16,29
CHR122,02-7189,2017-05-17,2017-04-14,33
CHR122,02-7189,2017-06-09,2017-05-17,23
CHR122,02-7189,2017-06-12,2017-06-09,3
CHR122,02-7189,2017-08-04,2017-06-12,53
CHR122,02-7189,2017-08-18,2017-08-04,14
CHR122,02-7189,2017-09-28,2017-08-18,41
CHR122,02-7189,2017-10-05,2017-09-28,7
CHR122,02-7189,2017-10-12,2017-10-05,7
CHR122,02-7189,2017-11-16,2017-10-12,35
