CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
MPH101,02-1859,2016-11-08,2016-10-27,12
MPH101,02-1859,2016-11-14,2016-11-08,6
MPH101,02-1859,2016-11-22,2016-11-14,8
MPH101,02-1859,2017-01-23,2016-11-22,62
MPH101,02-1859,2017-02-06,2017-01-23,14
MPH101,02-1859,2017-03-07,2017-02-06,29
MPH101,02-1859,2017-05-15,2017-03-07,69
MPH101,02-1859,2017-05-30,2017-05-15,15
MPH101,02-1859,2017-06-07,2017-05-30,8
MPH101,02-1859,2017-06-09,2017-06-07,2
MPH101,02-1859,2017-06-13,2017-06-09,4
MPH101,02-1859,2017-06-19,2017-06-13,6
MPH101,02-1859,2017-06-28,2017-06-19,9
MPH101,02-1859,2017-07-11,2017-06-28,13
MPH101,02-1859,2017-08-01,2017-07-11,21
