CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
FUN102,02-0552,2015-06-08,2015-05-11,28
FUN102,02-0552,2015-09-14,2015-06-08,98
FUN102,02-0552,2015-10-05,2015-09-14,21
FUN102,02-0552,2015-11-16,2015-10-05,42
FUN102,02-0552,2016-02-01,2015-11-16,77
FUN102,02-0552,2016-06-13,2016-02-01,133
FUN102,02-0552,2016-08-29,2016-06-13,77
FUN102,02-0552,2016-10-24,2016-08-29,56
FUN102,02-0552,2016-11-21,2016-10-24,28
FUN102,02-0552,2016-12-19,2016-11-21,28
FUN102,02-0552,2017-10-30,2016-12-19,315
FUN102,02-0552,2017-11-06,2017-10-30,7
FUN102,02-0552,2017-12-11,2017-11-06,35
