CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
C&A100,02-8787,2017-10-05,2017-10-04,1
C&A100,02-8787,2017-10-16,2017-10-05,11
C&A100,02-8787,2017-10-23,2017-10-16,7
C&A100,02-8787,2017-10-27,2017-10-23,4
C&A100,02-8787,2017-11-01,2017-10-27,5
C&A100,02-8787,2017-11-07,2017-11-01,6
C&A100,02-8787,2017-11-13,2017-11-07,6
C&A100,02-8787,2017-11-17,2017-11-13,4
C&A100,02-8787,2017-11-20,2017-11-17,3
C&A100,02-8787,2017-11-22,2017-11-20,2
C&A100,02-8787,2017-12-07,2017-11-22,15
C&A100,02-8787,2017-12-08,2017-12-07,1
