CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
VIE106,06-1467,2017-04-25,2017-04-18,7
VIE106,06-1467,2017-05-09,2017-04-25,14
VIE106,06-1467,2017-06-27,2017-05-09,49
VIE106,06-1467,2017-07-03,2017-06-27,6
VIE106,06-1467,2017-07-20,2017-07-03,17
VIE106,06-1467,2017-08-08,2017-07-20,19
VIE106,06-1467,2017-08-10,2017-08-08,2
VIE106,06-1467,2017-08-11,2017-08-10,1
VIE106,06-1467,2017-08-31,2017-08-11,20
VIE106,06-1467,2017-09-14,2017-08-31,14
VIE106,06-1467,2017-10-05,2017-09-14,21
VIE106,06-1467,2017-11-02,2017-10-05,28
VIE106,06-1467,2017-12-05,2017-11-02,33
