CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
ROB123,02-2935,2016-02-25,2015-10-27,121
ROB123,02-2935,2016-06-17,2016-02-25,113
ROB123,02-2935,2016-11-09,2016-06-17,145
ROB123,02-2935,2017-02-08,2016-11-09,91
ROB123,02-2935,2017-02-09,2017-02-08,1
ROB123,02-2935,2017-07-28,2017-02-09,169
ROB123,02-2935,2017-08-01,2017-07-28,4
ROB123,02-2935,2017-08-07,2017-08-01,6
ROB123,02-2935,2017-08-16,2017-08-07,9
ROB123,02-2935,2017-08-18,2017-08-16,2
ROB123,02-2935,2017-08-22,2017-08-18,4
ROB123,02-2935,2017-08-25,2017-08-22,3
ROB123,02-2935,2017-11-20,2017-08-25,87
