CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
RIV104,02-1932,2016-04-18,2016-01-18,91
RIV104,02-1932,2016-05-16,2016-04-18,28
RIV104,02-1932,2016-06-10,2016-05-16,25
RIV104,02-1932,2016-07-26,2016-06-10,46
RIV104,02-1932,2016-08-18,2016-07-26,23
RIV104,02-1932,2016-09-26,2016-08-18,39
RIV104,02-1932,2016-10-17,2016-09-26,21
RIV104,02-1932,2017-01-19,2016-10-17,94
RIV104,02-1932,2017-02-14,2017-01-19,26
RIV104,02-1932,2017-03-10,2017-02-14,24
RIV104,02-1932,2017-04-03,2017-03-10,24
RIV104,02-1932,2017-05-05,2017-04-03,32
RIV104,02-1932,2017-07-05,2017-05-05,61
RIV104,02-1932,2017-07-21,2017-07-05,16
RIV104,02-1932,2017-07-22,2017-07-21,1
