CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
SAV184,02-6132,2015-05-12,2015-05-05,7
SAV184,02-6132,2015-06-15,2015-05-12,34
SAV184,02-6132,2015-08-27,2015-06-15,73
SAV184,02-6132,2015-09-04,2015-08-27,8
SAV184,02-6132,2015-12-24,2015-09-04,111
SAV184,02-6132,2016-01-05,2015-12-24,12
SAV184,02-6132,2016-02-04,2016-01-05,30
SAV184,02-6132,2016-02-17,2016-02-04,13
SAV184,02-6132,2016-12-02,2016-02-17,289
SAV184,02-6132,2017-01-27,2016-12-02,56
SAV184,02-6132,2017-05-23,2017-01-27,116
SAV184,02-6132,2017-06-27,2017-05-23,35
SAV184,02-6132,2017-12-06,2017-06-27,162
