CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
DTR100,02-2770,2016-04-20,2016-04-19,1
DTR100,02-2770,2016-04-21,2016-04-20,1
DTR100,02-2770,2016-05-03,2016-04-21,12
DTR100,02-2770,2016-05-09,2016-05-03,6
DTR100,02-2770,2016-05-16,2016-05-09,7
DTR100,02-2770,2016-05-27,2016-05-16,11
DTR100,02-2770,2016-06-06,2016-05-27,10
DTR100,02-2770,2016-07-11,2016-06-06,35
DTR100,02-2770,2016-07-19,2016-07-11,8
DTR100,02-2770,2016-07-27,2016-07-19,8
DTR100,02-2770,2016-08-12,2016-07-27,16
DTR100,02-2770,2016-09-01,2016-08-12,20
