CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
KEV100,02-3633,2017-02-03,2017-01-10,24
KEV100,02-3633,2017-02-13,2017-02-03,10
KEV100,02-3633,2017-03-07,2017-02-13,22
KEV100,02-3633,2017-03-13,2017-03-07,6
KEV100,02-3633,2017-04-03,2017-03-13,21
KEV100,02-3633,2017-04-05,2017-04-03,2
KEV100,02-3633,2017-05-03,2017-04-05,28
KEV100,02-3633,2017-05-04,2017-05-03,1
KEV100,02-3633,2017-05-30,2017-05-04,26
KEV100,02-3633,2017-06-26,2017-05-30,27
KEV100,02-3633,2017-06-28,2017-06-26,2
KEV100,02-3633,2017-07-18,2017-06-28,20
KEV100,02-3633,2017-07-19,2017-07-18,1
KEV100,02-3633,2017-07-31,2017-07-19,12
KEV100,02-3633,2017-08-21,2017-07-31,21
KEV100,02-3633,2017-08-23,2017-08-21,2
KEV100,02-3633,2017-09-11,2017-08-23,19
