CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
MET163,C2-2816,2015-06-24,2015-06-05,19
MET163,C2-2816,2015-07-02,2015-06-24,8
MET163,C2-2816,2015-09-02,2015-07-02,62
MET163,C2-2816,2015-10-05,2015-09-02,33
MET163,C2-2816,2015-11-02,2015-10-05,28
MET163,C2-2816,2015-12-14,2015-11-02,42
MET163,C2-2816,2016-01-13,2015-12-14,30
MET163,C2-2816,2016-02-10,2016-01-13,28
MET163,C2-2816,2016-02-16,2016-02-10,6
MET163,C2-2816,2016-03-04,2016-02-16,17
MET163,C2-2816,2016-04-06,2016-03-04,33
MET163,C2-2816,2016-04-22,2016-04-06,16
MET163,C2-2816,2016-05-09,2016-04-22,17
MET163,C2-2816,2016-06-10,2016-05-09,32
MET163,C2-2816,2016-07-11,2016-06-10,31
MET163,C2-2816,2016-08-03,2016-07-11,23
MET163,C2-2816,2016-09-09,2016-08-03,37
MET163,C2-2816,2016-11-04,2016-09-09,56
MET163,C2-2816,2016-12-29,2016-11-04,55
MET163,C2-2816,2017-01-13,2016-12-29,15
MET163,C2-2816,2017-02-15,2017-01-13,33
MET163,C2-2816,2017-03-27,2017-02-15,40
