CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
HPA100,02-6448,2016-06-15,2016-06-06,9
HPA100,02-6448,2016-06-27,2016-06-15,12
HPA100,02-6448,2016-07-01,2016-06-27,4
HPA100,02-6448,2016-07-21,2016-07-01,20
HPA100,02-6448,2016-08-09,2016-07-21,19
HPA100,02-6448,2016-08-25,2016-08-09,16
HPA100,02-6448,2016-09-15,2016-08-25,21
HPA100,02-6448,2016-10-31,2016-09-15,46
HPA100,02-6448,2017-07-05,2016-10-31,247
HPA100,02-6448,2017-10-19,2017-07-05,106
HPA100,02-6448,2017-11-29,2017-10-19,41
HPA100,02-6448,2017-12-04,2017-11-29,5
