CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
ALP121,02-1427,2015-09-14,2015-07-21,55
ALP121,02-1427,2015-11-03,2015-09-14,50
ALP121,02-1427,2015-11-30,2015-11-03,27
ALP121,02-1427,2016-01-15,2015-11-30,46
ALP121,02-1427,2016-02-15,2016-01-15,31
ALP121,02-1427,2016-02-24,2016-02-15,9
ALP121,02-1427,2016-04-15,2016-02-24,51
ALP121,02-1427,2016-05-02,2016-04-15,17
ALP121,02-1427,2016-06-13,2016-05-02,42
ALP121,02-1427,2016-06-22,2016-06-13,9
ALP121,02-1427,2016-08-25,2016-06-22,64
ALP121,02-1427,2017-03-16,2016-08-25,203
