CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
REP102,02-8817,2017-05-25,2017-05-18,7
REP102,02-8817,2017-06-06,2017-05-25,12
REP102,02-8817,2017-06-09,2017-06-06,3
REP102,02-8817,2017-06-26,2017-06-09,17
REP102,02-8817,2017-08-11,2017-06-26,46
REP102,02-8817,2017-08-28,2017-08-11,17
REP102,02-8817,2017-09-14,2017-08-28,17
REP102,02-8817,2017-09-25,2017-09-14,11
REP102,02-8817,2017-10-04,2017-09-25,9
REP102,02-8817,2017-10-16,2017-10-04,12
REP102,02-8817,2017-11-07,2017-10-16,22
REP102,02-8817,2017-11-21,2017-11-07,14
REP102,02-8817,2017-12-07,2017-11-21,16
