CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
LIN142,C2-4521,2015-05-20,2015-05-01,19
LIN142,C2-4521,2015-06-01,2015-05-20,12
LIN142,C2-4521,2015-06-18,2015-06-01,17
LIN142,C2-4521,2015-07-01,2015-06-18,13
LIN142,C2-4521,2015-07-17,2015-07-01,16
LIN142,C2-4521,2015-08-03,2015-07-17,17
LIN142,C2-4521,2015-08-24,2015-08-03,21
LIN142,C2-4521,2015-09-01,2015-08-24,8
LIN142,C2-4521,2015-09-15,2015-09-01,14
LIN142,C2-4521,2015-09-25,2015-09-15,10
LIN142,C2-4521,2015-10-01,2015-09-25,6
LIN142,C2-4521,2015-10-08,2015-10-01,7
LIN142,C2-4521,2015-10-21,2015-10-08,13
LIN142,C2-4521,2015-11-02,2015-10-21,12
LIN142,C2-4521,2015-11-16,2015-11-02,14
LIN142,C2-4521,2015-11-18,2015-11-16,2
LIN142,C2-4521,2015-12-02,2015-11-18,14
LIN142,C2-4521,2015-12-11,2015-12-02,9
LIN142,C2-4521,2015-12-21,2015-12-11,10
LIN142,C2-4521,2016-01-04,2015-12-21,14
LIN142,C2-4521,2016-01-14,2016-01-04,10
LIN142,C2-4521,2016-01-20,2016-01-14,6
LIN142,C2-4521,2016-02-23,2016-01-20,34
LIN142,C2-4521,2016-03-02,2016-02-23,8
LIN142,C2-4521,2016-03-16,2016-03-02,14
LIN142,C2-4521,2016-04-05,2016-03-16,20
LIN142,C2-4521,2016-05-04,2016-04-05,29
LIN142,C2-4521,2016-05-13,2016-05-04,9
LIN142,C2-4521,2016-06-20,2016-05-13,38
LIN142,C2-4521,2016-07-19,2016-06-20,29
LIN142,C2-4521,2016-08-01,2016-07-19,13
LIN142,C2-4521,2016-08-15,2016-08-01,14
LIN142,C2-4521,2016-08-24,2016-08-15,9
LIN142,C2-4521,2016-09-01,2016-08-24,8
LIN142,C2-4521,2016-09-14,2016-09-01,13
LIN142,C2-4521,2016-10-03,2016-09-14,19
LIN142,C2-4521,2016-11-01,2016-10-03,29
LIN142,C2-4521,2016-12-01,2016-11-01,30
LIN142,C2-4521,2017-01-04,2016-12-01,34
LIN142,C2-4521,2017-03-24,2017-01-04,79
LIN142,C2-4521,2017-04-03,2017-03-24,10
