CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
LEX106,03-2830,2016-07-06,2016-06-29,7
LEX106,03-2830,2016-07-15,2016-07-06,9
LEX106,03-2830,2016-08-01,2016-07-15,17
LEX106,03-2830,2016-08-04,2016-08-01,3
LEX106,03-2830,2016-08-09,2016-08-04,5
LEX106,03-2830,2016-09-07,2016-08-09,29
LEX106,03-2830,2016-10-04,2016-09-07,27
LEX106,03-2830,2016-11-01,2016-10-04,28
LEX106,03-2830,2016-11-04,2016-11-01,3
LEX106,03-2830,2016-12-01,2016-11-04,27
LEX106,03-2830,2017-01-03,2016-12-01,33
LEX106,03-2830,2017-01-09,2017-01-03,6
LEX106,03-2830,2017-03-27,2017-01-09,77
LEX106,03-2830,2017-05-03,2017-03-27,37
LEX106,03-2830,2017-07-17,2017-05-03,75
LEX106,03-2830,2017-07-26,2017-07-17,9
LEX106,03-2830,2017-08-11,2017-07-26,16
