CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
QUI145,02-5085,2016-09-19,2016-09-12,7
QUI145,02-5085,2016-10-03,2016-09-19,14
QUI145,02-5085,2016-11-16,2016-10-03,44
QUI145,02-5085,2016-12-28,2016-11-16,42
QUI145,02-5085,2017-01-23,2016-12-28,26
QUI145,02-5085,2017-03-27,2017-01-23,63
QUI145,02-5085,2017-04-03,2017-03-27,7
QUI145,02-5085,2017-06-02,2017-04-03,60
QUI145,02-5085,2017-07-17,2017-06-02,45
QUI145,02-5085,2017-09-19,2017-07-17,64
QUI145,02-5085,2017-09-25,2017-09-19,6
QUI145,02-5085,2017-12-12,2017-09-25,78
