CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
DES123,02-7040,2015-07-06,2015-05-04,63
DES123,02-7040,2015-07-07,2015-07-06,1
DES123,02-7040,2015-09-15,2015-07-07,70
DES123,02-7040,2015-10-02,2015-09-15,17
DES123,02-7040,2015-10-27,2015-10-02,25
DES123,02-7040,2015-11-16,2015-10-27,20
DES123,02-7040,2015-12-01,2015-11-16,15
DES123,02-7040,2015-12-28,2015-12-01,27
DES123,02-7040,2016-01-05,2015-12-28,8
DES123,02-7040,2016-02-02,2016-01-05,28
DES123,02-7040,2016-02-22,2016-02-02,20
DES123,02-7040,2016-03-11,2016-02-22,18
DES123,02-7040,2016-03-21,2016-03-11,10
DES123,02-7040,2016-04-04,2016-03-21,14
DES123,02-7040,2016-05-17,2016-04-04,43
DES123,02-7040,2016-06-01,2016-05-17,15
DES123,02-7040,2016-06-06,2016-06-01,5
DES123,02-7040,2016-08-17,2016-06-06,72
DES123,02-7040,2016-10-04,2016-08-17,48
DES123,02-7040,2016-11-01,2016-10-04,28
DES123,02-7040,2016-11-21,2016-11-01,20
DES123,02-7040,2016-12-01,2016-11-21,10
DES123,02-7040,2016-12-07,2016-12-01,6
DES123,02-7040,2017-01-04,2016-12-07,28
DES123,02-7040,2017-01-11,2017-01-04,7
DES123,02-7040,2017-01-24,2017-01-11,13
