CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
MWL101,02-7702,2016-06-28,2016-06-21,7
MWL101,02-7702,2016-07-12,2016-06-28,14
MWL101,02-7702,2016-07-27,2016-07-12,15
MWL101,02-7702,2016-08-17,2016-07-27,21
MWL101,02-7702,2016-09-06,2016-08-17,20
MWL101,02-7702,2016-10-05,2016-09-06,29
MWL101,02-7702,2016-12-14,2016-10-05,70
MWL101,02-7702,2016-12-23,2016-12-14,9
MWL101,02-7702,2016-12-28,2016-12-23,5
MWL101,02-7702,2017-03-01,2016-12-28,63
MWL101,02-7702,2017-03-22,2017-03-01,21
MWL101,02-7702,2017-05-24,2017-03-22,63
MWL101,02-7702,2017-07-19,2017-05-24,56
MWL101,02-7702,2017-08-23,2017-07-19,35
MWL101,02-7702,2017-09-28,2017-08-23,36
MWL101,02-7702,2017-11-01,2017-09-28,34
MWL101,02-7702,2017-11-29,2017-11-01,28
