CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
CAR261,B2-3618,2016-03-01,2016-02-16,14
CAR261,B2-3618,2016-09-22,2016-03-01,205
CAR261,B2-3618,2016-10-12,2016-09-22,20
CAR261,B2-3618,2016-10-19,2016-10-12,7
CAR261,B2-3618,2017-02-23,2016-10-19,127
CAR261,B2-3618,2017-05-15,2017-02-23,81
CAR261,B2-3618,2017-05-16,2017-05-15,1
CAR261,B2-3618,2017-05-30,2017-05-16,14
CAR261,B2-3618,2017-06-02,2017-05-30,3
CAR261,B2-3618,2017-06-05,2017-06-02,3
CAR261,B2-3618,2017-06-12,2017-06-05,7
CAR261,B2-3618,2017-06-21,2017-06-12,9
CAR261,B2-3618,2017-07-12,2017-06-21,21
CAR261,B2-3618,2017-10-25,2017-07-12,105
CAR261,B2-3618,2017-11-16,2017-10-25,22
CAR261,B2-3618,2017-11-28,2017-11-16,12
CAR261,B2-3618,2017-11-29,2017-11-28,1
CAR261,B2-3618,2017-12-01,2017-11-29,2
CAR261,B2-3618,2017-12-08,2017-12-01,7
CAR261,B2-3618,2017-12-11,2017-12-08,3
