CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
MNP100,02-7698,2017-02-14,2017-02-13,1
MNP100,02-7698,2017-03-13,2017-02-14,27
MNP100,02-7698,2017-03-15,2017-03-13,2
MNP100,02-7698,2017-03-16,2017-03-15,1
MNP100,02-7698,2017-04-07,2017-03-16,22
MNP100,02-7698,2017-04-11,2017-04-07,4
MNP100,02-7698,2017-05-08,2017-04-11,27
MNP100,02-7698,2017-06-05,2017-05-08,28
MNP100,02-7698,2017-06-30,2017-06-05,25
MNP100,02-7698,2017-07-13,2017-06-30,13
MNP100,02-7698,2017-08-07,2017-07-13,25
MNP100,02-7698,2017-08-24,2017-08-07,17
MNP100,02-7698,2017-08-28,2017-08-24,4
MNP100,02-7698,2017-09-21,2017-08-28,24
MNP100,02-7698,2017-09-27,2017-09-21,6
MNP100,02-7698,2017-10-23,2017-09-27,26
MNP100,02-7698,2017-11-21,2017-10-23,29
