CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
YAN110,02-2890,2015-08-03,2015-06-16,48
YAN110,02-2890,2015-12-09,2015-08-03,128
YAN110,02-2890,2016-03-01,2015-12-09,83
YAN110,02-2890,2016-06-28,2016-03-01,119
YAN110,02-2890,2016-08-29,2016-06-28,62
YAN110,02-2890,2016-11-29,2016-08-29,92
YAN110,02-2890,2017-01-23,2016-11-29,55
YAN110,02-2890,2017-03-23,2017-01-23,59
YAN110,02-2890,2017-07-14,2017-03-23,113
YAN110,02-2890,2017-08-15,2017-07-14,32
YAN110,02-2890,2017-09-29,2017-08-15,45
YAN110,02-2890,2017-11-22,2017-09-29,54
