CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
FIF112,C2-2816,2015-06-08,2015-05-14,25
FIF112,C2-2816,2015-07-01,2015-06-08,23
FIF112,C2-2816,2015-07-20,2015-07-01,19
FIF112,C2-2816,2015-07-22,2015-07-20,2
FIF112,C2-2816,2015-08-19,2015-07-22,28
FIF112,C2-2816,2015-09-15,2015-08-19,27
FIF112,C2-2816,2015-10-14,2015-09-15,29
FIF112,C2-2816,2015-10-23,2015-10-14,9
FIF112,C2-2816,2015-11-09,2015-10-23,17
FIF112,C2-2816,2016-01-05,2015-11-09,57
FIF112,C2-2816,2016-02-23,2016-01-05,49
FIF112,C2-2816,2016-03-22,2016-02-23,28
FIF112,C2-2816,2016-04-20,2016-03-22,29
FIF112,C2-2816,2016-05-12,2016-04-20,22
FIF112,C2-2816,2016-06-15,2016-05-12,34
FIF112,C2-2816,2016-07-30,2016-06-15,45
FIF112,C2-2816,2016-08-23,2016-07-30,24
FIF112,C2-2816,2017-02-21,2016-08-23,182
FIF112,C2-2816,2017-03-20,2017-02-21,27
