CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
HOM164,B2-5262,2016-05-26,2016-04-12,44
HOM164,B2-5262,2016-06-24,2016-05-26,29
HOM164,B2-5262,2016-06-30,2016-06-24,6
HOM164,B2-5262,2016-07-28,2016-06-30,28
HOM164,B2-5262,2016-11-02,2016-07-28,97
HOM164,B2-5262,2016-11-10,2016-11-02,8
HOM164,B2-5262,2016-11-18,2016-11-10,8
HOM164,B2-5262,2016-12-09,2016-11-18,21
HOM164,B2-5262,2016-12-30,2016-12-09,21
HOM164,B2-5262,2017-01-26,2016-12-30,27
HOM164,B2-5262,2017-02-08,2017-01-26,13
HOM164,B2-5262,2017-02-13,2017-02-08,5
HOM164,B2-5262,2017-05-31,2017-02-13,107
HOM164,B2-5262,2017-08-01,2017-05-31,62
