CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
TLP101,02-2935,2016-01-13,2015-06-03,224
TLP101,02-2935,2016-03-16,2016-01-13,63
TLP101,02-2935,2016-04-27,2016-03-16,42
TLP101,02-2935,2016-05-18,2016-04-27,21
TLP101,02-2935,2016-06-17,2016-05-18,30
TLP101,02-2935,2016-07-06,2016-06-17,19
TLP101,02-2935,2016-09-28,2016-07-06,84
TLP101,02-2935,2016-10-19,2016-09-28,21
TLP101,02-2935,2016-11-11,2016-10-19,23
TLP101,02-2935,2016-11-18,2016-11-11,7
TLP101,02-2935,2016-12-02,2016-11-18,14
TLP101,02-2935,2016-12-21,2016-12-02,19
TLP101,02-2935,2017-01-06,2016-12-21,16
TLP101,02-2935,2017-01-27,2017-01-06,21
TLP101,02-2935,2017-02-27,2017-01-27,31
TLP101,02-2935,2017-03-10,2017-02-27,11
TLP101,02-2935,2017-04-05,2017-03-10,26
TLP101,02-2935,2017-06-12,2017-04-05,68
TLP101,02-2935,2017-07-26,2017-06-12,44
TLP101,02-2935,2017-08-04,2017-07-26,9
TLP101,02-2935,2017-08-09,2017-08-04,5
TLP101,02-2935,2017-09-06,2017-08-09,28
TLP101,02-2935,2017-09-27,2017-09-06,21
TLP101,02-2935,2017-10-25,2017-09-27,28
