CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
MOH100,02-6388,2017-03-08,2017-02-24,12
MOH100,02-6388,2017-03-29,2017-03-08,21
MOH100,02-6388,2017-04-04,2017-03-29,6
MOH100,02-6388,2017-04-24,2017-04-04,20
MOH100,02-6388,2017-05-22,2017-04-24,28
MOH100,02-6388,2017-05-31,2017-05-22,9
MOH100,02-6388,2017-06-19,2017-05-31,19
MOH100,02-6388,2017-06-20,2017-06-19,1
MOH100,02-6388,2017-07-03,2017-06-20,13
MOH100,02-6388,2017-08-14,2017-07-03,42
MOH100,02-6388,2017-08-22,2017-08-14,8
MOH100,02-6388,2017-09-05,2017-08-22,14
MOH100,02-6388,2017-09-11,2017-09-05,6
MOH100,02-6388,2017-10-02,2017-09-11,21
