CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
ONS101,02-5593,2016-07-11,2016-05-25,47
ONS101,02-5593,2016-07-22,2016-07-11,11
ONS101,02-5593,2016-08-04,2016-07-22,13
ONS101,02-5593,2016-08-10,2016-08-04,6
ONS101,02-5593,2016-08-18,2016-08-10,8
ONS101,02-5593,2016-09-07,2016-08-18,20
ONS101,02-5593,2016-10-20,2016-09-07,43
ONS101,02-5593,2016-12-08,2016-10-20,49
ONS101,02-5593,2017-01-12,2016-12-08,35
ONS101,02-5593,2017-01-16,2017-01-12,4
ONS101,02-5593,2017-01-23,2017-01-16,7
ONS101,02-5593,2017-04-04,2017-01-23,71
