CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
IND113,04-1672,2015-08-14,2015-05-21,85
IND113,04-1672,2015-09-10,2015-08-14,27
IND113,04-1672,2015-10-07,2015-09-10,27
IND113,04-1672,2015-11-04,2015-10-07,28
IND113,04-1672,2016-01-15,2015-11-04,72
IND113,04-1672,2016-03-07,2016-01-15,52
IND113,04-1672,2016-04-26,2016-03-07,50
IND113,04-1672,2016-05-12,2016-04-26,16
IND113,04-1672,2016-05-24,2016-05-12,12
IND113,04-1672,2016-06-10,2016-05-24,17
IND113,04-1672,2016-06-24,2016-06-10,14
IND113,04-1672,2016-07-18,2016-06-24,24
