CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
AFF105,20-8491,2017-01-16,2017-01-03,13
AFF105,20-8491,2017-02-10,2017-01-16,25
AFF105,20-8491,2017-03-24,2017-02-10,42
AFF105,20-8491,2017-03-27,2017-03-24,3
AFF105,20-8491,2017-03-30,2017-03-27,3
AFF105,20-8491,2017-04-12,2017-03-30,13
AFF105,20-8491,2017-05-02,2017-04-12,20
AFF105,20-8491,2017-05-19,2017-05-02,17
AFF105,20-8491,2017-08-25,2017-05-19,98
AFF105,20-8491,2017-08-31,2017-08-25,6
AFF105,20-8491,2017-10-03,2017-08-31,33
AFF105,20-8491,2017-10-26,2017-10-03,23
AFF105,20-8491,2017-11-13,2017-10-26,18
