CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
NEW199,02-0063,2015-08-12,2015-07-22,21
NEW199,02-0063,2015-09-17,2015-08-12,36
NEW199,02-0063,2015-10-16,2015-09-17,29
NEW199,02-0063,2015-11-24,2015-10-16,39
NEW199,02-0063,2016-01-22,2015-11-24,59
NEW199,02-0063,2016-02-23,2016-01-22,32
NEW199,02-0063,2016-04-07,2016-02-23,44
NEW199,02-0063,2016-06-02,2016-04-07,56
NEW199,02-0063,2016-07-14,2016-06-02,42
NEW199,02-0063,2016-08-15,2016-07-14,32
NEW199,02-0063,2016-10-07,2016-08-15,53
NEW199,02-0063,2016-12-27,2016-10-07,81
NEW199,02-0063,2017-03-07,2016-12-27,70
