CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
PIC103,SPC1498,2016-07-06,2016-04-20,77
PIC103,SPC1498,2016-08-08,2016-07-06,33
PIC103,SPC1498,2016-10-21,2016-08-08,74
PIC103,SPC1498,2016-11-25,2016-10-21,35
PIC103,SPC1498,2016-12-14,2016-11-25,19
PIC103,SPC1498,2017-05-22,2016-12-14,159
PIC103,SPC1498,2017-05-31,2017-05-22,9
PIC103,SPC1498,2017-06-09,2017-05-31,9
PIC103,SPC1498,2017-08-04,2017-06-09,56
PIC103,SPC1498,2017-09-14,2017-08-04,41
PIC103,SPC1498,2017-09-25,2017-09-14,11
PIC103,SPC1498,2017-09-30,2017-09-25,5
PIC103,SPC1498,2017-11-03,2017-09-30,34
PIC103,SPC1498,2017-11-14,2017-11-03,11
