CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
BOA103,06-1467,2016-04-20,2016-04-19,1
BOA103,06-1467,2016-07-07,2016-04-20,78
BOA103,06-1467,2016-07-21,2016-07-07,14
BOA103,06-1467,2016-08-11,2016-07-21,21
BOA103,06-1467,2016-08-25,2016-08-11,14
BOA103,06-1467,2016-09-08,2016-08-25,14
BOA103,06-1467,2016-09-26,2016-09-08,18
BOA103,06-1467,2016-09-28,2016-09-26,2
BOA103,06-1467,2016-10-27,2016-09-28,29
BOA103,06-1467,2016-11-10,2016-10-27,14
BOA103,06-1467,2016-11-17,2016-11-10,7
BOA103,06-1467,2016-11-29,2016-11-17,12
