CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
PRI186,B1-5589,2016-06-01,2016-05-27,5
PRI186,B1-5589,2016-06-08,2016-06-01,7
PRI186,B1-5589,2016-06-14,2016-06-08,6
PRI186,B1-5589,2016-06-30,2016-06-14,16
PRI186,B1-5589,2016-07-06,2016-06-30,6
PRI186,B1-5589,2016-07-13,2016-07-06,7
PRI186,B1-5589,2016-07-26,2016-07-13,13
PRI186,B1-5589,2016-08-16,2016-07-26,21
PRI186,B1-5589,2016-08-22,2016-08-16,6
PRI186,B1-5589,2016-08-24,2016-08-22,2
PRI186,B1-5589,2016-09-15,2016-08-24,22
PRI186,B1-5589,2016-09-21,2016-09-15,6
PRI186,B1-5589,2016-09-26,2016-09-21,5
PRI186,B1-5589,2016-09-28,2016-09-26,2
PRI186,B1-5589,2016-10-01,2016-09-28,3
PRI186,B1-5589,2016-10-19,2016-10-01,18
PRI186,B1-5589,2016-10-22,2016-10-19,3
PRI186,B1-5589,2016-10-25,2016-10-22,3
PRI186,B1-5589,2016-10-29,2016-10-25,4
PRI186,B1-5589,2016-11-05,2016-10-29,7
PRI186,B1-5589,2016-11-19,2016-11-05,14
PRI186,B1-5589,2016-11-22,2016-11-19,3
PRI186,B1-5589,2016-11-30,2016-11-22,8
PRI186,B1-5589,2016-12-01,2016-11-30,1
PRI186,B1-5589,2016-12-03,2016-12-01,2
PRI186,B1-5589,2016-12-08,2016-12-03,5
PRI186,B1-5589,2016-12-16,2016-12-08,8
PRI186,B1-5589,2016-12-22,2016-12-16,6
PRI186,B1-5589,2016-12-28,2016-12-22,6
PRI186,B1-5589,2017-01-03,2016-12-28,6
PRI186,B1-5589,2017-01-05,2017-01-03,2
PRI186,B1-5589,2017-01-07,2017-01-05,2
PRI186,B1-5589,2017-01-16,2017-01-07,9
PRI186,B1-5589,2017-01-23,2017-01-16,7
PRI186,B1-5589,2017-01-27,2017-01-23,4
PRI186,B1-5589,2017-01-31,2017-01-27,4
PRI186,B1-5589,2017-02-01,2017-01-31,1
PRI186,B1-5589,2017-02-03,2017-02-01,2
PRI186,B1-5589,2017-02-09,2017-02-03,6
PRI186,B1-5589,2017-02-15,2017-02-09,6
PRI186,B1-5589,2017-03-01,2017-02-15,14
PRI186,B1-5589,2017-03-08,2017-03-01,7
PRI186,B1-5589,2017-03-15,2017-03-08,7
PRI186,B1-5589,2017-03-16,2017-03-15,1
PRI186,B1-5589,2017-03-25,2017-03-16,9
PRI186,B1-5589,2017-03-30,2017-03-25,5
PRI186,B1-5589,2017-04-01,2017-03-30,2
PRI186,B1-5589,2017-04-04,2017-04-01,3
PRI186,B1-5589,2017-04-10,2017-04-04,6
PRI186,B1-5589,2017-04-21,2017-04-10,11
PRI186,B1-5589,2017-04-26,2017-04-21,5
PRI186,B1-5589,2017-05-01,2017-04-26,5
PRI186,B1-5589,2017-05-04,2017-05-01,3
PRI186,B1-5589,2017-05-08,2017-05-04,4
PRI186,B1-5589,2017-05-16,2017-05-08,8
PRI186,B1-5589,2017-05-22,2017-05-16,6
PRI186,B1-5589,2017-05-30,2017-05-22,8
PRI186,B1-5589,2017-06-01,2017-05-30,2
PRI186,B1-5589,2017-06-15,2017-06-01,14
PRI186,B1-5589,2017-06-21,2017-06-15,6
PRI186,B1-5589,2017-06-26,2017-06-21,5
PRI186,B1-5589,2017-06-28,2017-06-26,2
PRI186,B1-5589,2017-06-30,2017-06-28,2
PRI186,B1-5589,2017-07-03,2017-06-30,3
PRI186,B1-5589,2017-07-17,2017-07-03,14
PRI186,B1-5589,2017-08-02,2017-07-17,16
PRI186,B1-5589,2017-08-14,2017-08-02,12
PRI186,B1-5589,2017-08-17,2017-08-14,3
PRI186,B1-5589,2017-08-28,2017-08-17,11
PRI186,B1-5589,2017-09-01,2017-08-28,4
PRI186,B1-5589,2017-09-08,2017-09-01,7
PRI186,B1-5589,2017-09-19,2017-09-08,11
PRI186,B1-5589,2017-09-22,2017-09-19,3
PRI186,B1-5589,2017-10-02,2017-09-22,10
PRI186,B1-5589,2017-10-09,2017-10-02,7
PRI186,B1-5589,2017-10-12,2017-10-09,3
PRI186,B1-5589,2017-10-24,2017-10-12,12
PRI186,B1-5589,2017-11-01,2017-10-24,8
PRI186,B1-5589,2017-11-09,2017-11-01,8
PRI186,B1-5589,2017-11-17,2017-11-09,8
PRI186,B1-5589,2017-12-01,2017-11-17,14
