CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
MAR295,02-1288,2016-08-02,2016-07-28,5
MAR295,02-1288,2016-08-10,2016-08-02,8
MAR295,02-1288,2016-09-14,2016-08-10,35
MAR295,02-1288,2016-09-28,2016-09-14,14
MAR295,02-1288,2016-10-12,2016-09-28,14
MAR295,02-1288,2016-11-02,2016-10-12,21
MAR295,02-1288,2017-01-18,2016-11-02,77
MAR295,02-1288,2017-01-25,2017-01-18,7
MAR295,02-1288,2017-02-22,2017-01-25,28
MAR295,02-1288,2017-04-19,2017-02-22,56
MAR295,02-1288,2017-06-07,2017-04-19,49
MAR295,02-1288,2017-06-21,2017-06-07,14
MAR295,02-1288,2017-07-26,2017-06-21,35
MAR295,02-1288,2017-10-04,2017-07-26,70
MAR295,02-1288,2017-10-18,2017-10-04,14
