CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
KEY124,02-6776,2015-10-29,2015-10-20,9
KEY124,02-6776,2015-11-18,2015-10-29,20
KEY124,02-6776,2015-12-23,2015-11-18,35
KEY124,02-6776,2016-02-02,2015-12-23,41
KEY124,02-6776,2016-02-23,2016-02-02,21
KEY124,02-6776,2016-03-02,2016-02-23,8
KEY124,02-6776,2016-03-11,2016-03-02,9
KEY124,02-6776,2016-04-12,2016-03-11,32
KEY124,02-6776,2016-04-18,2016-04-12,6
KEY124,02-6776,2016-04-20,2016-04-18,2
KEY124,02-6776,2016-08-24,2016-04-20,126
KEY124,02-6776,2016-09-02,2016-08-24,9
KEY124,02-6776,2016-09-07,2016-09-02,5
KEY124,02-6776,2016-09-12,2016-09-07,5
