CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
NUT105,02-8991,2015-10-05,2015-09-24,11
NUT105,02-8991,2015-10-09,2015-10-05,4
NUT105,02-8991,2015-10-23,2015-10-09,14
NUT105,02-8991,2015-11-03,2015-10-23,11
NUT105,02-8991,2015-12-07,2015-11-03,34
NUT105,02-8991,2015-12-08,2015-12-07,1
NUT105,02-8991,2016-01-26,2015-12-08,49
NUT105,02-8991,2016-03-01,2016-01-26,35
NUT105,02-8991,2016-03-18,2016-03-01,17
NUT105,02-8991,2016-07-05,2016-03-18,109
NUT105,02-8991,2016-07-07,2016-07-05,2
NUT105,02-8991,2016-07-27,2016-07-07,20
NUT105,02-8991,2016-08-02,2016-07-27,6
NUT105,02-8991,2016-08-15,2016-08-02,13
NUT105,02-8991,2016-08-30,2016-08-15,15
NUT105,02-8991,2016-09-07,2016-08-30,8
