CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
SAL130,02-2935,2015-12-15,2015-11-05,40
SAL130,02-2935,2016-06-08,2015-12-15,176
SAL130,02-2935,2016-07-28,2016-06-08,50
SAL130,02-2935,2016-09-07,2016-07-28,41
SAL130,02-2935,2016-09-14,2016-09-07,7
SAL130,02-2935,2016-09-28,2016-09-14,14
SAL130,02-2935,2016-10-06,2016-09-28,8
SAL130,02-2935,2016-10-17,2016-10-06,11
SAL130,02-2935,2016-10-26,2016-10-17,9
SAL130,02-2935,2016-11-07,2016-10-26,12
SAL130,02-2935,2016-11-14,2016-11-07,7
SAL130,02-2935,2016-11-29,2016-11-14,15
SAL130,02-2935,2016-12-09,2016-11-29,10
SAL130,02-2935,2017-01-03,2016-12-09,25
