CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
GAS101,20-1350,2015-09-25,2015-09-08,17
GAS101,20-1350,2015-12-23,2015-09-25,89
GAS101,20-1350,2016-03-21,2015-12-23,89
GAS101,20-1350,2016-04-27,2016-03-21,37
GAS101,20-1350,2016-06-22,2016-04-27,56
GAS101,20-1350,2016-07-19,2016-06-22,27
GAS101,20-1350,2016-09-14,2016-07-19,57
GAS101,20-1350,2016-10-28,2016-09-14,44
GAS101,20-1350,2016-12-02,2016-10-28,35
GAS101,20-1350,2016-12-16,2016-12-02,14
GAS101,20-1350,2017-01-26,2016-12-16,41
GAS101,20-1350,2017-02-14,2017-01-26,19
GAS101,20-1350,2017-06-07,2017-02-14,113
GAS101,20-1350,2017-06-27,2017-06-07,20
GAS101,20-1350,2017-10-10,2017-06-27,105
