CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
AMN100,02-7347,2015-08-19,2015-08-06,13
AMN100,02-7347,2016-03-14,2015-08-19,208
AMN100,02-7347,2016-03-23,2016-03-14,9
AMN100,02-7347,2016-04-15,2016-03-23,23
AMN100,02-7347,2016-04-22,2016-04-15,7
AMN100,02-7347,2016-06-06,2016-04-22,45
AMN100,02-7347,2016-08-01,2016-06-06,56
AMN100,02-7347,2016-08-11,2016-08-01,10
AMN100,02-7347,2016-08-29,2016-08-11,18
AMN100,02-7347,2016-09-12,2016-08-29,14
AMN100,02-7347,2016-09-13,2016-09-12,1
AMN100,02-7347,2016-09-27,2016-09-13,14
AMN100,02-7347,2016-10-05,2016-09-27,8
