CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
ALT112,01-1142,2016-09-19,2016-09-02,17
ALT112,01-1142,2016-10-20,2016-09-19,31
ALT112,01-1142,2016-10-27,2016-10-20,7
ALT112,01-1142,2016-10-28,2016-10-27,1
ALT112,01-1142,2016-11-08,2016-10-28,11
ALT112,01-1142,2016-11-17,2016-11-08,9
ALT112,01-1142,2016-11-30,2016-11-17,13
ALT112,01-1142,2016-12-12,2016-11-30,12
ALT112,01-1142,2017-01-24,2016-12-12,43
ALT112,01-1142,2017-01-30,2017-01-24,6
ALT112,01-1142,2017-02-03,2017-01-30,4
ALT112,01-1142,2017-04-05,2017-02-03,61
ALT112,01-1142,2017-07-27,2017-04-05,113
ALT112,01-1142,2017-10-10,2017-07-27,75
ALT112,01-1142,2017-11-28,2017-10-10,49
