CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
BUY119,B1-4414,2015-05-28,2015-05-26,2
BUY119,B1-4414,2015-05-29,2015-05-28,1
BUY119,B1-4414,2015-06-08,2015-05-29,10
BUY119,B1-4414,2015-07-17,2015-06-08,39
BUY119,B1-4414,2015-08-17,2015-07-17,31
BUY119,B1-4414,2015-08-28,2015-08-17,11
BUY119,B1-4414,2015-09-30,2015-08-28,33
BUY119,B1-4414,2015-10-09,2015-09-30,9
BUY119,B1-4414,2015-10-14,2015-10-09,5
BUY119,B1-4414,2015-10-19,2015-10-14,5
BUY119,B1-4414,2015-10-20,2015-10-19,1
BUY119,B1-4414,2015-10-23,2015-10-20,3
BUY119,B1-4414,2015-11-03,2015-10-23,11
BUY119,B1-4414,2015-11-17,2015-11-03,14
BUY119,B1-4414,2015-12-07,2015-11-17,20
BUY119,B1-4414,2015-12-14,2015-12-07,7
BUY119,B1-4414,2016-04-04,2015-12-14,112
BUY119,B1-4414,2016-05-24,2016-04-04,50
BUY119,B1-4414,2016-06-13,2016-05-24,20
BUY119,B1-4414,2016-06-23,2016-06-13,10
BUY119,B1-4414,2016-06-28,2016-06-23,5
BUY119,B1-4414,2016-06-29,2016-06-28,1
BUY119,B1-4414,2016-07-07,2016-06-29,8
BUY119,B1-4414,2016-08-02,2016-07-07,26
BUY119,B1-4414,2016-08-04,2016-08-02,2
BUY119,B1-4414,2016-08-11,2016-08-04,7
BUY119,B1-4414,2016-08-15,2016-08-11,4
BUY119,B1-4414,2016-09-12,2016-08-15,28
BUY119,B1-4414,2016-09-21,2016-09-12,9
BUY119,B1-4414,2016-09-28,2016-09-21,7
BUY119,B1-4414,2016-10-05,2016-09-28,7
BUY119,B1-4414,2016-10-17,2016-10-05,12
BUY119,B1-4414,2016-10-26,2016-10-17,9
BUY119,B1-4414,2016-11-08,2016-10-26,13
BUY119,B1-4414,2016-11-21,2016-11-08,13
BUY119,B1-4414,2016-11-28,2016-11-21,7
BUY119,B1-4414,2016-12-07,2016-11-28,9
BUY119,B1-4414,2016-12-15,2016-12-07,8
BUY119,B1-4414,2016-12-22,2016-12-15,7
BUY119,B1-4414,2017-01-03,2016-12-22,12
BUY119,B1-4414,2017-01-09,2017-01-03,6
BUY119,B1-4414,2017-01-18,2017-01-09,9
BUY119,B1-4414,2017-01-31,2017-01-18,13
BUY119,B1-4414,2017-02-07,2017-01-31,7
BUY119,B1-4414,2017-02-08,2017-02-07,1
BUY119,B1-4414,2017-02-21,2017-02-08,13
BUY119,B1-4414,2017-03-08,2017-02-21,15
BUY119,B1-4414,2017-03-15,2017-03-08,7
BUY119,B1-4414,2017-04-18,2017-03-15,34
BUY119,B1-4414,2017-07-12,2017-04-18,85
BUY119,B1-4414,2017-07-21,2017-07-12,9
BUY119,B1-4414,2017-07-25,2017-07-21,4
BUY119,B1-4414,2017-07-27,2017-07-25,2
BUY119,B1-4414,2017-07-31,2017-07-27,4
BUY119,B1-4414,2017-08-01,2017-07-31,1
BUY119,B1-4414,2017-08-09,2017-08-01,8
BUY119,B1-4414,2017-08-15,2017-08-09,6
BUY119,B1-4414,2017-08-29,2017-08-15,14
BUY119,B1-4414,2017-09-13,2017-08-29,15
BUY119,B1-4414,2017-09-28,2017-09-13,15
BUY119,B1-4414,2017-10-16,2017-09-28,18
BUY119,B1-4414,2017-10-19,2017-10-16,3
BUY119,B1-4414,2017-10-24,2017-10-19,5
